run	success	duration	cost	ftissue_los	Kp_los	GU__LOSABS_k	GU__f_LOSEFL_k	GU__METEXC_k	LI__E3174EX_k	LI__LOS2E3174_Vmax	LI__E3174L158_k	LI__MBIEX_k	KI__LOSEX_k	KI__E3174EX_k	KI__L158EX_k	message	x	x0
5	True	127.37195467948914	171.80252473313757	5.751177535223607	32.40145481352642	0.05724203300654617	1.4250616859159926	0.00011244379663022158	0.01486873004736829	0.0004378792934038525	0.013552294800144317	0.01988248068065769	0.1194313719818215	0.025175270590856287	0.24255188648631618	`xtol` termination condition is satisfied.	"[5.75117754e+00 3.24014548e+01 5.72420330e-02 1.42506169e+00
 1.12443797e-04 1.48687300e-02 4.37879293e-04 1.35522948e-02
 1.98824807e-02 1.19431372e-01 2.51752706e-02 2.42551886e-01]"	"[3.37384965e+00 3.66194604e+00 2.22577095e-02 4.00300488e+00
 1.69927483e-03 2.49272661e-01 1.88153150e+01 3.21042421e-03
 2.86194843e-03 6.57919280e-01 8.22214311e-01 1.21249400e-02]"
47	True	85.56212973594666	177.94537813283208	7.653020234660727	31.716181558537652	0.056161781015236445	2.248221369389781	0.00026255814356918906	0.015280848355996541	0.0005500554705213334	0.023938955966884144	0.009130381995623844	0.162028093842662	0.02396949166203316	0.043786786325625375	`xtol` termination condition is satisfied.	"[7.65302023e+00 3.17161816e+01 5.61617810e-02 2.24822137e+00
 2.62558144e-04 1.52808484e-02 5.50055471e-04 2.39389560e-02
 9.13038200e-03 1.62028094e-01 2.39694917e-02 4.37867863e-02]"	"[7.33445989e+00 4.99375097e+01 1.75520835e-01 3.00340114e+00
 3.39017083e-03 2.63049381e-01 1.07450850e-02 4.69942191e-03
 1.75458721e-02 3.90093968e-01 1.76910606e-02 3.81060350e-03]"
94	True	91.18241310119629	200.16370259304114	2.1768219188240354	2.189694366807624	0.2849085697463241	0.11496733061454692	4.25208192591292e-05	0.013080452396322259	16.18716926180135	0.14411667794351227	0.22195151825721662	0.14763991618768277	0.0018143439797782782	0.030593453372854115	`xtol` termination condition is satisfied.	"[2.17682192e+00 2.18969437e+00 2.84908570e-01 1.14967331e-01
 4.25208193e-05 1.30804524e-02 1.61871693e+01 1.44116678e-01
 2.21951518e-01 1.47639916e-01 1.81434398e-03 3.05934534e-02]"	"[2.12875528e+00 2.24123908e+00 3.16036997e-01 1.15028144e-01
 4.26993344e-05 9.95066089e-03 1.61946639e+01 1.72592110e-01
 3.34471321e-01 1.47333451e-01 1.80670598e-03 3.06573168e-02]"
19	True	98.00728917121887	202.56427580102678	0.1786027915462738	138.48775921806944	0.05099714222914613	0.12314112531382193	0.0005190096449402713	0.016131473584571582	0.00041421901387679605	0.00015108738131434482	0.051019615999395376	0.0005488030713265089	0.010781613542829516	0.61713826953136	`xtol` termination condition is satisfied.	"[1.78602792e-01 1.38487759e+02 5.09971422e-02 1.23141125e-01
 5.19009645e-04 1.61314736e-02 4.14219014e-04 1.51087381e-04
 5.10196160e-02 5.48803071e-04 1.07816135e-02 6.17138270e-01]"	"[2.29422198e-01 1.98285087e+02 1.24436515e-02 1.24266423e-01
 6.86404398e-04 1.35106662e-03 5.50284759e-04 1.50997370e-04
 2.14753312e-01 5.39062001e-04 5.25867492e-03 8.24596606e-01]"
88	True	91.71228551864624	203.48941619498322	0.12914564229787878	69.45969400493462	0.026502833351819244	1.378858285361343	0.0037316639618188616	3.098886792669222	0.0001399497678003754	0.023239606576890906	0.00022220781995025584	0.05070531555388199	0.02691016071908962	0.00020568413113767817	`xtol` termination condition is satisfied.	"[1.29145642e-01 6.94596940e+01 2.65028334e-02 1.37885829e+00
 3.73166396e-03 3.09888679e+00 1.39949768e-04 2.32396066e-02
 2.22207820e-04 5.07053156e-02 2.69101607e-02 2.05684131e-04]"	"[1.15429637e-01 2.03860731e+01 2.85464442e-02 2.97166695e-01
 4.37118562e-02 6.01115133e+00 4.01879631e-03 5.28867261e-04
 2.52713570e-05 5.33757611e-03 2.73159427e-03 1.84023191e-04]"
78	True	42.122960567474365	219.42178768896684	0.2664038809525069	99.90157637684563	0.055928078002590004	3.987071490250977	0.024095833238476732	0.008952076224193044	0.009511866883881982	0.024360442570464467	0.01691651176874837	0.5165502803454028	0.046976215209627	0.03296946251510307	`xtol` termination condition is satisfied.	"[2.66403881e-01 9.99015764e+01 5.59280780e-02 3.98707149e+00
 2.40958332e-02 8.95207622e-03 9.51186688e-03 2.43604426e-02
 1.69165118e-02 5.16550280e-01 4.69762152e-02 3.29694625e-02]"	"[2.81307732e-01 6.55891653e+01 7.19412180e-04 6.66222103e+00
 1.04448708e-04 2.87947932e-02 2.39294560e-01 3.60361674e-04
 4.68376434e-05 1.12463662e-03 2.20294312e-02 1.21637699e-02]"
82	True	104.14830684661865	226.19003525346363	0.01522101882781416	1.7694869266058042	0.02898420397493629	0.9928266337038831	1.3071779487914691e-05	0.011872743029278243	48.29673711734666	0.15550402653097808	0.5689093261346028	0.00040817955353286754	0.0314419930998963	0.0004746584847125115	`xtol` termination condition is satisfied.	"[1.52210188e-02 1.76948693e+00 2.89842040e-02 9.92826634e-01
 1.30717795e-05 1.18727430e-02 4.82967371e+01 1.55504027e-01
 5.68909326e-01 4.08179554e-04 3.14419931e-02 4.74658485e-04]"	"[1.52804729e-02 1.78244075e+00 1.88329704e-02 1.25415879e+00
 1.18803964e-05 7.93019574e-03 4.83040119e+01 1.70478601e-01
 9.82089132e-01 4.07172171e-04 3.13230974e-02 4.74654327e-04]"
32	True	142.370183467865	238.9391169231056	0.016014834163759477	10.063556040546397	0.03095138073248554	1.0207034460444484	0.0005307624795574152	0.0037395565931836764	0.001242591853768082	4.429803065267117	0.007556017045178064	0.0029005409943800935	0.1117446582172795	0.0001108383336321836	`xtol` termination condition is satisfied.	"[1.60148342e-02 1.00635560e+01 3.09513807e-02 1.02070345e+00
 5.30762480e-04 3.73955659e-03 1.24259185e-03 4.42980307e+00
 7.55601705e-03 2.90054099e-03 1.11744658e-01 1.10838334e-04]"	"[1.18466274e-02 8.39595606e+00 4.05355686e-02 9.02957275e-01
 5.28342972e-04 3.48856570e-03 6.38711899e-04 5.05033461e+00
 7.26467819e-03 2.75166173e-03 1.12065606e-01 1.10844183e-04]"
89	True	84.3322868347168	239.15325351170495	0.6018993898603475	92.17220158902668	0.0069873783141648485	2.0263781621892725	0.00015352743936060295	0.012456876751263913	3.62208579450623	0.018502029520899292	0.019848008533383744	0.5439600606569374	0.024883625690242734	0.02239156471424245	`xtol` termination condition is satisfied.	"[6.01899390e-01 9.21722016e+01 6.98737831e-03 2.02637816e+00
 1.53527439e-04 1.24568768e-02 3.62208579e+00 1.85020295e-02
 1.98480085e-02 5.43960061e-01 2.48836257e-02 2.23915647e-02]"	"[2.14848577e-02 1.63529726e+02 3.53495787e-04 1.78092746e-01
 5.41406733e-04 4.23728386e-01 5.53396158e-01 1.44209888e-05
 2.66549526e-02 2.13602896e-02 4.26259720e-03 1.63589369e-01]"
1	True	139.94515109062195	242.32186768912143	0.04801189812201646	11.903788662199826	0.0028315572686927557	2.8022862269426927	0.002423017142106178	0.01174821809740312	0.00020515065491295758	0.027787099486215196	0.00641436912620225	0.0720705687794391	0.03222270704948235	0.11801248594952625	`xtol` termination condition is satisfied.	"[4.80118981e-02 1.19037887e+01 2.83155727e-03 2.80228623e+00
 2.42301714e-03 1.17482181e-02 2.05150655e-04 2.77870995e-02
 6.41436913e-03 7.20705688e-02 3.22227070e-02 1.18012486e-01]"	"[2.41837101e-02 1.10275691e+00 8.86792902e-04 1.84668059e+00
 2.43372492e-05 1.30765988e-02 2.32875467e-01 2.85925522e-04
 1.20329964e-04 4.25478825e-04 5.93770387e-03 5.09666853e-01]"
64	True	71.7653341293335	261.2736275262402	0.06013941334215155	24.518009217762796	0.02232340453148702	1.7657586650103179	3.66028945912051e-05	0.018601089228880957	0.00027747675871070876	0.387739310623559	0.006594962118356757	0.004510345457574334	0.000976328608086734	0.0003683102906009225	`xtol` termination condition is satisfied.	"[6.01394133e-02 2.45180092e+01 2.23234045e-02 1.76575867e+00
 3.66028946e-05 1.86010892e-02 2.77476759e-04 3.87739311e-01
 6.59496212e-03 4.51034546e-03 9.76328608e-04 3.68310291e-04]"	"[9.15164179e-02 1.63147136e+02 1.51023415e-03 3.92905992e+00
 3.53379092e-05 1.62405125e-02 2.30408632e-04 8.08478466e-01
 6.64730052e-03 2.93870823e-03 1.00449943e-03 3.68808620e-04]"
8	True	81.47491240501404	272.52813028503334	0.06865739551890912	5.461671471397768	0.0004921393822780385	1.000202044543248	0.00013136779626182743	0.007045502759061758	0.0002527291949691226	0.028253818454392635	0.014368670240091534	0.06239500276247057	0.03543887261310352	0.047687944224819465	`xtol` termination condition is satisfied.	"[6.86573955e-02 5.46167147e+00 4.92139382e-04 1.00020204e+00
 1.31367796e-04 7.04550276e-03 2.52729195e-04 2.82538185e-02
 1.43686702e-02 6.23950028e-02 3.54388726e-02 4.76879442e-02]"	"[4.50207753e-02 2.61892074e+00 2.21992298e-04 1.15639173e-01
 1.54416498e-02 3.91790381e+00 1.20505505e-01 1.05618379e-05
 3.59475259e-03 2.63743984e-02 1.48363988e-01 1.40702056e-04]"
29	True	55.59614396095276	287.1101801690577	0.4212568909380843	5.241564904305524	0.0012207509607820148	4.966565330719641	0.022471776001108442	0.3031083277207745	9.231573281980686e-05	0.02804817875629342	0.0006051286432201828	0.04633502051405608	0.01295793472481956	0.010687558128131566	`xtol` termination condition is satisfied.	"[4.21256891e-01 5.24156490e+00 1.22075096e-03 4.96656533e+00
 2.24717760e-02 3.03108328e-01 9.23157328e-05 2.80481788e-02
 6.05128643e-04 4.63350205e-02 1.29579347e-02 1.06875581e-02]"	"[6.24703629e-01 2.23081916e+00 5.71633220e-04 4.61713514e+00
 9.76802262e-03 2.53152466e-01 7.92187573e-05 5.71788412e-03
 1.20332798e-04 9.21132788e-02 7.98968940e-03 1.59746176e-03]"
14	True	88.23516464233398	291.2299910884222	0.06103827396558406	72.85714011973876	0.0007498371153236833	3.345868926925531	0.0012463111252430782	0.007650007846124057	0.00022665206744694542	0.0032887914699132213	0.007237978696184823	0.2977344534488482	0.0519458821190126	0.9486425674338653	`xtol` termination condition is satisfied.	"[6.10382740e-02 7.28571401e+01 7.49837115e-04 3.34586893e+00
 1.24631113e-03 7.65000785e-03 2.26652067e-04 3.28879147e-03
 7.23797870e-03 2.97734453e-01 5.19458821e-02 9.48642567e-01]"	"[5.67109134e-01 4.52327494e+01 3.91535684e-04 5.83958177e+00
 8.07621906e-05 6.63190402e-03 7.87567798e+01 1.50121617e-05
 3.61896223e-04 9.34853123e-01 3.94480809e-01 9.62954968e-02]"
66	True	117.08274483680725	297.786797292264	0.3234554490317275	30.615896125052586	0.0004703702110758888	1.0420889182906046	0.002451098681867133	0.0026449771872879436	0.00039856571409121615	0.010735186295397613	0.0033180037101283246	0.17436704567558747	0.06057527443265607	0.003086157593098826	`xtol` termination condition is satisfied.	"[3.23455449e-01 3.06158961e+01 4.70370211e-04 1.04208892e+00
 2.45109868e-03 2.64497719e-03 3.98565714e-04 1.07351863e-02
 3.31800371e-03 1.74367046e-01 6.05752744e-02 3.08615759e-03]"	"[3.90503016e-02 5.97320265e+01 5.40447353e-03 2.01729642e-01
 1.04933920e-03 4.06859536e-03 2.43909057e-01 1.54427950e-05
 1.82938427e-05 1.51461902e-02 2.68297433e-03 7.96221244e-04]"
92	True	48.37387418746948	304.7293725895227	0.03897185074434812	8.679654770549751	0.00896400944610829	0.3344826389739902	0.0009053315276087355	0.001522212897977019	0.07572179334128003	6.016457682104766	2.74709091411004e-05	0.18230430579114612	0.0675343756940218	0.09780992126279416	`xtol` termination condition is satisfied.	"[3.89718507e-02 8.67965477e+00 8.96400945e-03 3.34482639e-01
 9.05331528e-04 1.52221290e-03 7.57217933e-02 6.01645768e+00
 2.74709091e-05 1.82304306e-01 6.75343757e-02 9.78099213e-02]"	"[3.91051749e-02 8.74347970e+00 8.53783501e-03 3.34776342e-01
 9.05327661e-04 1.50300435e-03 7.58065114e-02 6.03027839e+00
 2.73783512e-05 1.82545938e-01 6.72387297e-02 9.74178853e-02]"
28	True	100.6948766708374	304.93417832216056	0.11201368840824234	3.3977078387291244	0.10670761126449686	2.092746745754149	0.0012566885354334792	0.010505099105038456	1.9803119776031741	1.9506538778027294	0.34029468809567104	0.0002810925458880214	0.01942297101251886	0.11762759541625359	`xtol` termination condition is satisfied.	"[1.12013688e-01 3.39770784e+00 1.06707611e-01 2.09274675e+00
 1.25668854e-03 1.05050991e-02 1.98031198e+00 1.95065388e+00
 3.40294688e-01 2.81092546e-04 1.94229710e-02 1.17627595e-01]"	"[1.24974210e-01 3.68353196e+00 2.61137957e-01 2.80420164e+00
 1.26358787e-03 6.35569119e-03 2.00118219e+00 1.92257067e+00
 6.75335781e-01 2.80264902e-04 1.78756006e-02 1.17220987e-01]"
3	True	41.54464054107666	315.4271729034855	1.581951910551713	9.141008073808399	0.03294055208697204	2.81383007660518	0.09960026111503677	1.9730937936780362	0.00025448255356301313	0.04987950998867611	0.1409825562287961	0.0750724771636563	0.020725877355081794	0.8816140303066828	`xtol` termination condition is satisfied.	"[1.58195191e+00 9.14100807e+00 3.29405521e-02 2.81383008e+00
 9.96002611e-02 1.97309379e+00 2.54482554e-04 4.98795100e-02
 1.40982556e-01 7.50724772e-02 2.07258774e-02 8.81614030e-01]"	"[1.19947523e+00 9.43138331e+00 3.44502645e-01 3.95369583e+00
 7.17137075e-04 6.15537781e+00 4.11130405e-03 3.23152913e-02
 3.60605564e-05 8.38919800e-03 1.76651280e-03 1.91695887e-01]"
95	True	108.23374152183533	328.16245144560077	3.277737713201167	54.02905855531602	0.0008851368542635939	1.358389539084391	0.0021104876332453224	0.012808895432972188	0.0022704296199666115	0.03518674130574607	0.006995830539499879	0.0005425215272792204	0.02647596204808882	0.011575672487813599	`xtol` termination condition is satisfied.	"[3.27773771e+00 5.40290586e+01 8.85136854e-04 1.35838954e+00
 2.11048763e-03 1.28088954e-02 2.27042962e-03 3.51867413e-02
 6.99583054e-03 5.42521527e-04 2.64759620e-02 1.15756725e-02]"	"[3.70812837e+00 3.13204386e+01 1.57610656e-04 4.47775313e-01
 3.68983140e-03 9.97435937e-02 2.49212010e-01 2.01211875e-03
 4.56541703e-04 2.70229373e-04 2.10459505e-04 1.17772925e-02]"
0	True	41.519824743270874	328.71001185665097	2.6711249570464637	5.053508629227098	0.04923202184725934	1.0234415309269893	0.09932258523954635	0.5436303898648372	0.00037226624317581797	0.00041121744933680254	0.3085585327992488	0.13468657145885712	0.2527413966901566	0.0009312609403220196	`xtol` termination condition is satisfied.	"[2.67112496e+00 5.05350863e+00 4.92320218e-02 1.02344153e+00
 9.93225852e-02 5.43630390e-01 3.72266243e-04 4.11217449e-04
 3.08558533e-01 1.34686571e-01 2.52741397e-01 9.31260940e-04]"	"[1.47216055e+00 5.08831097e+00 6.83428321e-01 9.30793689e-01
 4.31820265e-03 6.31629372e-01 6.03873574e-05 1.34306229e-03
 3.26106965e-01 2.07086309e-01 3.75109636e-01 7.83369720e-03]"
67	True	87.85867810249329	343.7571303965046	1.760692038225368	65.74383577531648	0.00047497836203932265	3.9790122289196836	9.556922230845189e-05	0.014568680821736246	0.001886907829894035	0.014062800556021887	0.027765991497779353	0.0008487605782017693	0.01924673508435515	0.04324472614175126	`xtol` termination condition is satisfied.	"[1.76069204e+00 6.57438358e+01 4.74978362e-04 3.97901223e+00
 9.55692223e-05 1.45686808e-02 1.88690783e-03 1.40628006e-02
 2.77659915e-02 8.48760578e-04 1.92467351e-02 4.32447261e-02]"	"[1.75813467e+00 7.21573938e+01 3.70401970e-04 4.78810160e+00
 9.52647877e-05 1.17580731e-02 2.07488753e-03 1.39393787e-02
 3.85439400e-02 8.46791542e-04 1.54137808e-02 4.32574048e-02]"
86	True	44.50223755836487	352.3803640119946	5.88888012418935	64.62237989476996	0.0012916100630649516	0.9752143052643578	9.512856559819247e-05	0.01753190583869335	0.19048491400349343	0.4221629234419219	4.7537170420684904e-05	0.44115722430663695	0.00045643746679098387	0.0016511881824159856	`xtol` termination condition is satisfied.	"[5.88888012e+00 6.46223799e+01 1.29161006e-03 9.75214305e-01
 9.51285656e-05 1.75319058e-02 1.90484914e-01 4.22162923e-01
 4.75371704e-05 4.41157224e-01 4.56437467e-04 1.65118818e-03]"	"[7.26894045e+00 1.14152860e+02 1.85868687e-04 2.52944861e+00
 9.00822746e-05 4.23874514e-03 1.36942975e+00 3.87442809e+00
 4.58148990e-05 5.01158638e-01 3.76704329e-04 1.55530147e-03]"
44	True	38.07628774642944	354.6932240922254	0.6582603108990681	11.25313479361106	0.0023838182829881717	1.1673632341405689	1.4444970630400388e-05	0.012500655446334993	93.66710872264429	0.5054647259357683	1.4307805232272161e-05	0.4711446541848205	0.7147066198635638	0.3244299636034509	`xtol` termination condition is satisfied.	"[6.58260311e-01 1.12531348e+01 2.38381828e-03 1.16736323e+00
 1.44449706e-05 1.25006554e-02 9.36671087e+01 5.05464726e-01
 1.43078052e-05 4.71144654e-01 7.14706620e-01 3.24429964e-01]"	"[6.47056017e-01 9.45542194e+01 1.36296741e-01 7.22444978e+00
 2.04898843e-05 6.23772605e+00 6.12069025e+01 3.05498931e-01
 4.13043730e-05 2.98765639e-02 2.70893532e-04 5.74654950e-03]"
45	True	103.34030842781067	384.7997122006017	0.32886374839643756	5.351041436087667	0.00012663978775008606	1.6425601962747445	0.0006147094353069795	0.005992548514736218	0.508907754125279	3.5473635853541916	0.4913234414956042	0.005874804364791301	0.03625720254660861	0.020594475136633372	`xtol` termination condition is satisfied.	"[3.28863748e-01 5.35104144e+00 1.26639788e-04 1.64256020e+00
 6.14709435e-04 5.99254851e-03 5.08907754e-01 3.54736359e+00
 4.91323441e-01 5.87480436e-03 3.62572025e-02 2.05944751e-02]"	"[3.69168055e-01 5.57914282e+00 1.20315176e-04 1.70588944e+00
 6.15153748e-04 4.30856250e-03 5.17807656e-01 3.52282024e+00
 5.90547183e-01 5.66897428e-03 3.00946355e-02 2.06051940e-02]"
76	True	79.09327459335327	633.1759868385965	3.4032346629401147	2.1541414136925616	0.056657529171753665	0.3029512139620331	4.860299154898215e-05	0.016954430196019145	2.9423349731385007	0.13713520785094285	0.0072010307209042865	0.11422274962852454	0.036227479278965254	0.00019844101453932156	`xtol` termination condition is satisfied.	"[3.40323466e+00 2.15414141e+00 5.66575292e-02 3.02951214e-01
 4.86029915e-05 1.69544302e-02 2.94233497e+00 1.37135208e-01
 7.20103072e-03 1.14222750e-01 3.62274793e-02 1.98441015e-04]"	"[3.06331351e+00 8.36058058e+00 4.48144202e-01 9.25115121e-01
 3.80295982e-05 7.60587550e-02 2.88594847e+00 1.39339144e-01
 6.13541624e-03 2.44032908e-01 1.26585221e-01 1.98208749e-04]"
99	True	148.42901730537415	654.4015495281142	0.010002859985665639	1.0973994346656895	0.02172984348757073	0.10000288257096791	0.024089397157587445	9.99461472819774	10.317662022205738	0.5856381839631954	0.07934724135060194	0.16202776288799392	0.14390946002794922	0.2576738544135229	`xtol` termination condition is satisfied.	"[1.00028600e-02 1.09739943e+00 2.17298435e-02 1.00002883e-01
 2.40893972e-02 9.99461473e+00 1.03176620e+01 5.85638184e-01
 7.93472414e-02 1.62027763e-01 1.43909460e-01 2.57673854e-01]"	"[1.09641974e-02 5.30064292e+01 1.32623350e-02 2.24291141e-01
 2.91046947e-02 1.24126165e+00 9.55631129e+01 1.63473420e+00
 1.33627805e-04 7.17073950e-04 6.36405762e-03 2.10369801e-01]"
62	True	50.2558159828186	863.1623573250927	4.713160199664784	2.4785771728188837	0.05000647500628869	1.468816401036591	0.00022869306888300016	0.969504354771408	44.00303556147825	0.001024628573596007	0.29439843020296125	0.4802680447088234	0.28832960952747644	0.0016850007706731777	`xtol` termination condition is satisfied.	"[4.71316020e+00 2.47857717e+00 5.00064750e-02 1.46881640e+00
 2.28693069e-04 9.69504355e-01 4.40030356e+01 1.02462857e-03
 2.94398430e-01 4.80268045e-01 2.88329610e-01 1.68500077e-03]"	"[4.71314706e+00 2.47857725e+00 5.00064458e-02 1.46881611e+00
 2.28692806e-04 9.69504326e-01 4.40030358e+01 1.02462857e-03
 2.94406480e-01 4.80285895e-01 2.88328478e-01 1.68500077e-03]"
